,id_x,hotel_id,overall_rating,value_rating,rooms_rating,location_rating,cleanliness_rating,service_rating,sleep_quality_rating,pic_num,tourism,mobile,review_date,helpful_count,owner_replied,id_y,hotel_name,city
3417,174237940,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,26/08/2013,1,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3419,174462599,206762,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,family,N,28/08/2013,1,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3420,174691706,206762,4.0,3.0,5.0,5.0,3.0,4.0,5.0,0,couple,N,29/08/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3421,174803754,206762,3.0,2.0,2.0,5.0,3.0,3.0,5.0,0,friends,N,30/08/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3422,174941512,206762,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0,family,N,31/08/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3423,174953705,206762,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4,friends,N,31/08/2013,3,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3424,174957264,206762,5.0,4.0,4.0,5.0,5.0,4.0,5.0,1,solo,N,31/08/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3425,175394757,206762,5.0,4.0,4.0,5.0,5.0,5.0,5.0,0,business,N,03/09/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3426,175470789,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,friends,N,03/09/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3427,175487320,206762,5.0,5.0,4.0,5.0,4.0,5.0,5.0,0,couple,N,03/09/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3428,175538675,206762,5.0,3.0,5.0,4.0,4.0,5.0,5.0,0,business,N,03/09/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3429,175612973,206762,5.0,3.0,5.0,5.0,5.0,5.0,5.0,0,family,N,03/09/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3432,175991895,206762,4.0,3.0,4.0,5.0,4.0,4.0,4.0,0,couple,N,05/09/2013,2,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3433,176067291,206762,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,friends,N,06/09/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3437,176679762,206762,4.0,5.0,5.0,5.0,5.0,5.0,5.0,7,family,N,10/09/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3438,176712588,206762,4.0,3.0,5.0,5.0,4.0,4.0,4.0,0,solo,N,11/09/2013,2,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3439,176802467,206762,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0,business,N,11/09/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3440,177287954,206762,5.0,4.0,4.0,5.0,5.0,4.0,5.0,0,couple,N,15/09/2013,1,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3442,177906288,206762,5.0,4.0,5.0,5.0,5.0,5.0,4.0,0,couple,N,20/09/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3443,178385742,206762,4.0,4.0,4.0,5.0,4.0,4.0,4.0,0,family,N,23/09/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3444,178432367,206762,4.0,4.0,4.0,4.0,5.0,4.0,4.0,0,family,N,24/09/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3445,178478919,206762,4.0,4.0,3.0,4.0,5.0,4.0,5.0,0,family,N,24/09/2013,1,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3446,178570832,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,25/09/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3447,178783105,206762,4.0,4.0,4.0,4.0,5.0,5.0,4.0,0,business,N,26/09/2013,1,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3448,178896343,206762,4.0,3.0,3.0,5.0,4.0,3.0,3.0,0,friends,N,27/09/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3449,179100194,206762,4.0,4.0,4.0,5.0,5.0,3.0,4.0,0,business,N,29/09/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3450,179311216,206762,3.0,3.0,4.0,5.0,4.0,3.0,2.0,0,friends,N,01/10/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3451,179409630,206762,4.0,5.0,5.0,5.0,3.0,5.0,5.0,0,family,N,01/10/2013,3,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3452,179491181,206762,4.0,5.0,4.0,5.0,5.0,4.0,5.0,0,business,N,02/10/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3453,179603441,206762,4.0,4.0,4.0,5.0,5.0,3.0,5.0,0,business,N,03/10/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3454,179648525,206762,4.0,5.0,4.0,4.0,4.0,4.0,5.0,2,family,N,03/10/2013,2,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3455,179711281,206762,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,04/10/2013,1,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3456,179735613,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,business,N,04/10/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3457,179972626,206762,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,family,N,06/10/2013,2,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3458,180031616,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,07/10/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3459,180263580,206762,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,solo,N,08/10/2013,2,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3460,180318677,206762,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,family,N,09/10/2013,3,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3461,180434553,206762,4.0,4.0,4.0,4.0,3.0,3.0,4.0,0,business,N,10/10/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3465,180772237,206762,5.0,4.0,4.0,5.0,5.0,5.0,5.0,0,family,N,13/10/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3467,181031781,206762,5.0,5.0,4.0,5.0,4.0,4.0,5.0,0,couple,N,14/10/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3468,181057409,206762,3.0,3.0,4.0,3.0,4.0,3.0,4.0,0,couple,N,14/10/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3469,181257040,206762,4.0,3.0,4.0,5.0,5.0,5.0,4.0,0,family,N,16/10/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3470,181309731,206762,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,business,N,16/10/2013,2,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3472,181440342,206762,3.0,3.0,3.0,4.0,2.0,3.0,3.0,0,family,N,17/10/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3473,181450895,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,18/10/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3474,181594539,206762,4.0,4.0,5.0,5.0,5.0,4.0,5.0,0,couple,N,19/10/2013,3,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3475,182040350,206762,4.0,3.0,4.0,5.0,4.0,4.0,3.0,0,couple,N,22/10/2013,6,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3476,182073810,206762,3.0,3.0,3.0,5.0,3.0,2.0,5.0,0,family,N,23/10/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3477,182084692,206762,4.0,3.0,3.0,4.0,4.0,4.0,4.0,0,business,N,23/10/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3479,182635775,206762,5.0,5.0,4.0,5.0,5.0,4.0,5.0,2,family,N,27/10/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3480,182672395,206762,4.0,4.0,5.0,5.0,5.0,5.0,5.0,0,business,N,28/10/2013,2,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3481,182780040,206762,4.0,3.0,4.0,5.0,4.0,4.0,4.0,0,couple,N,28/10/2013,2,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3482,182847082,206762,5.0,5.0,4.0,5.0,5.0,4.0,5.0,0,family,N,29/10/2013,1,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3483,182957574,206762,4.0,3.0,4.0,4.0,4.0,3.0,5.0,0,business,N,30/10/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3484,183061280,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,31/10/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3485,183067411,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,family,N,31/10/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3486,183129020,206762,4.0,5.0,4.0,4.0,5.0,4.0,5.0,0,business,N,01/11/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3487,183274196,206762,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,business,N,02/11/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3488,183295749,206762,4.0,3.0,5.0,4.0,5.0,4.0,5.0,0,family,N,02/11/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3489,183388077,206762,5.0,3.0,4.0,3.0,5.0,4.0,4.0,0,family,N,03/11/2013,1,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3491,183665506,206762,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0,family,N,05/11/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3492,184014732,206762,4.0,3.0,4.0,3.0,5.0,5.0,4.0,0,couple,N,07/11/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3493,184015275,206762,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0,friends,N,07/11/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3495,184045823,206762,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,friends,N,08/11/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3496,184067841,206762,4.0,4.0,4.0,3.0,5.0,4.0,5.0,8,family,N,08/11/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3498,184166082,206762,4.0,3.0,4.0,5.0,4.0,4.0,5.0,0,business,N,09/11/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3499,184223011,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,10/11/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3500,184324435,206762,5.0,3.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,10/11/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3501,184332891,206762,5.0,5.0,4.0,5.0,4.0,4.0,4.0,0,couple,N,11/11/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3502,184385202,206762,4.0,4.0,4.0,4.0,5.0,5.0,5.0,7,couple,N,11/11/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3503,184545048,206762,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0,couple,N,12/11/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3505,184626274,206762,5.0,4.0,5.0,5.0,3.0,4.0,5.0,4,solo,N,13/11/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3506,184689089,206762,4.0,4.0,3.0,4.0,5.0,4.0,5.0,0,business,N,14/11/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3507,184744409,206762,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,friends,N,14/11/2013,1,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3508,185344562,206762,4.0,5.0,4.0,4.0,5.0,4.0,4.0,0,business,N,20/11/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3510,185409507,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,friends,N,21/11/2013,1,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3511,185415435,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,21/11/2013,2,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3512,185491883,206762,5.0,4.0,4.0,5.0,5.0,5.0,5.0,0,solo,N,22/11/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3514,185638943,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,23/11/2013,2,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3515,185652069,206762,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,business,N,23/11/2013,2,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3516,185980038,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,26/11/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3517,186139442,206762,5.0,4.0,4.0,5.0,5.0,4.0,4.0,0,friends,N,27/11/2013,2,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3518,186213173,206762,4.0,4.0,4.0,5.0,5.0,4.0,4.0,0,business,N,28/11/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3519,186252509,206762,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,business,N,29/11/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3520,186355696,206762,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0,business,N,30/11/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3521,186514993,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,02/12/2013,1,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3522,186602401,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,02/12/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3523,186613376,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,friends,N,03/12/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3525,186714059,206762,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,family,N,04/12/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3526,186806741,206762,4.0,5.0,5.0,5.0,2.0,5.0,5.0,1,business,N,05/12/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3527,186969756,206762,4.0,4.0,5.0,5.0,5.0,3.0,5.0,0,solo,N,06/12/2013,2,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3528,187015368,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,07/12/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3530,187047480,206762,3.0,3.0,4.0,4.0,3.0,2.0,4.0,0,couple,N,07/12/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3531,187055669,206762,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0,family,N,08/12/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3532,187146849,206762,3.0,4.0,4.0,5.0,3.0,1.0,4.0,0,friends,N,09/12/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3533,187339429,206762,3.0,3.0,3.0,5.0,5.0,3.0,1.0,0,family,N,10/12/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3534,187339764,206762,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,11/12/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3535,187339907,206762,5.0,4.0,5.0,5.0,5.0,5.0,4.0,0,family,N,11/12/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3536,187359497,206762,3.0,3.0,5.0,4.0,5.0,3.0,5.0,0,family,N,11/12/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3537,187522283,206762,4.0,3.0,4.0,4.0,5.0,4.0,5.0,0,couple,N,13/12/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3538,187624110,206762,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0,business,N,14/12/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3539,187670367,206762,4.0,3.0,4.0,4.0,4.0,3.0,4.0,1,family,N,15/12/2013,3,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3541,187992524,206762,4.0,4.0,4.0,5.0,5.0,5.0,4.0,8,couple,N,18/12/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3542,188048679,206762,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,business,N,19/12/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3543,188101109,206762,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0,business,N,19/12/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3544,188133759,206762,5.0,4.0,5.0,5.0,5.0,5.0,4.0,0,couple,N,20/12/2013,1,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3546,188538591,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,25/12/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3547,188546828,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,26/12/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3548,188575591,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,solo,N,26/12/2013,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3549,188677736,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,27/12/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3550,188748040,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,27/12/2013,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3551,188769630,206762,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0,business,N,28/12/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3552,188862948,206762,4.0,4.0,4.0,5.0,5.0,4.0,4.0,0,couple,N,29/12/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3553,189125997,206762,4.0,5.0,5.0,5.0,5.0,4.0,5.0,0,couple,N,31/12/2013,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3554,189210478,206762,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3,couple,N,01/01/2014,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3556,189419820,206762,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2,solo,N,02/01/2014,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3557,189448261,206762,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0,family,N,03/01/2014,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3558,189462659,206762,4.0,5.0,3.0,5.0,5.0,5.0,5.0,0,couple,N,03/01/2014,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3559,189502764,206762,4.0,3.0,4.0,5.0,3.0,4.0,3.0,0,family,N,03/01/2014,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3560,189730037,206762,5.0,5.0,5.0,5.0,3.0,5.0,5.0,0,family,N,05/01/2014,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3561,189758835,206762,4.0,4.0,4.0,5.0,4.0,3.0,4.0,0,couple,N,05/01/2014,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3562,189785020,206762,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,business,N,05/01/2014,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3564,190253321,206762,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,family,N,09/01/2014,3,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3565,190532788,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,11/01/2014,1,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3566,190886392,206762,5.0,5.0,4.0,5.0,5.0,5.0,5.0,8,friends,N,14/01/2014,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3567,191084049,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,16/01/2014,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3568,191087334,206762,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5,couple,N,16/01/2014,2,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3569,191257312,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,couple,N,18/01/2014,2,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3571,191738707,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,22/01/2014,1,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3572,191820472,206762,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,23/01/2014,1,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3573,191867942,206762,5.0,5.0,5.0,4.0,5.0,5.0,4.0,0,business,N,23/01/2014,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3574,191955432,206762,5.0,5.0,4.0,4.0,5.0,5.0,5.0,0,couple,N,24/01/2014,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3575,192080535,206762,5.0,4.0,4.0,5.0,4.0,5.0,5.0,0,business,N,26/01/2014,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3576,192190785,206762,4.0,3.0,4.0,4.0,4.0,3.0,4.0,0,couple,N,26/01/2014,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3577,192584251,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,30/01/2014,3,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3578,192633992,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,30/01/2014,2,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3579,192736844,206762,1.0,1.0,3.0,5.0,3.0,1.0,2.0,0,business,N,01/02/2014,3,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3580,192818072,206762,5.0,5.0,5.0,5.0,4.0,4.0,5.0,0,business,N,01/02/2014,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3581,192827198,206762,1.0,1.0,2.0,5.0,1.0,2.0,3.0,0,couple,N,02/02/2014,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3582,192840250,206762,5.0,4.0,5.0,5.0,5.0,5.0,4.0,0,couple,N,02/02/2014,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3583,193030203,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,03/02/2014,2,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3585,193110181,206762,5.0,3.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,04/02/2014,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3586,193123785,206762,5.0,4.0,5.0,5.0,5.0,4.0,4.0,2,couple,N,04/02/2014,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3589,193567955,206762,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0,family,N,09/02/2014,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3590,193621158,206762,5.0,4.0,5.0,5.0,4.0,5.0,4.0,0,family,N,09/02/2014,2,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3591,193621183,206762,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0,business,N,09/02/2014,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3592,193738927,206762,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0,family,N,10/02/2014,3,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3593,193781861,206762,4.0,4.0,4.0,5.0,5.0,5.0,5.0,0,friends,N,11/02/2014,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3594,193943835,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,friends,N,12/02/2014,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3595,194350431,206762,5.0,4.0,4.0,4.0,5.0,5.0,5.0,0,business,N,16/02/2014,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3596,194479999,206762,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,business,N,17/02/2014,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3597,194603581,206762,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0,couple,N,19/02/2014,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3598,194691851,206762,5.0,4.0,4.0,5.0,4.0,4.0,4.0,0,couple,N,19/02/2014,0,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3599,194697077,206762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,19/02/2014,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3601,195092974,206762,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0,family,N,23/02/2014,1,N,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3602,195191681,206762,4.0,4.0,5.0,5.0,5.0,4.0,5.0,0,business,N,24/02/2014,0,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
3603,195397772,206762,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0,family,N,25/02/2014,1,Y,206762,"Radisson Blu Plaza Hotel, Helsinki",Helsinki
